15	91831850	92040312
15	92330260	92341572
15	92581551	92615246
15	92622348	92625190
15	92644907	92648729
15	92651953	92655904
15	92725333	92726572
15	92730690	92731596
15	92739753	92744130
15	92744757	92748971
15	92764666	92767641
15	92769597	92774997
15	92778700	92781640
15	92784503	92786119
15	92788228	92791542
15	92802907	92806762
15	92811098	92813310
15	93306419	93316316
15	93796768	93819593
15	94162242	94512921
15	95466976	95646138
15	96044134	96045562
15	96418331	96638700
15	97137370	97289821
15	97707700	98136049
15	98842327	98843807
15	100274293	100757039
15	101299800	102431074
16	60001	2870536
16	2931057	2995706
16	3202782	3309413
16	4005869	4185557
16	4209841	4258091
16	4770524	4771966
16	4825921	5424829
16	5463355	5467354
16	5481932	5484241
16	5602094	5611121
16	6508404	6509671
16	6648010	7081962
16	7915055	7975357
16	8474160	8515905
16	8743684	8745243
16	9813549	9822448
16	10008309	10415517
16	11134388	11140873
16	12176556	13071891
16	14202188	14276055
16	14409925	14411126
16	14622055	15517882
16	15693500	15860309
16	15909404	16073811
16	16185217	16923788
16	16927803	16946410
16	17534100	19159306
16	19869088	19872409
16	19944363	19979334
16	20445323	20599347
16	21035807	21231957
16	21305271	22772309
16	23048080	23049265
16	24089175	24270169
16	24943395	25186978
16	25329143	25364591
16	25624711	25811254
16	26916921	26919497
16	28105183	29150553
16	29182167	29186561
16	29273948	29819355
16	29887798	29894417
16	30063260	30383280
16	30632447	30840263
16	30845052	31048051
16	31750569	35145879
16	46390674	46394525
16	46397034	46402841
16	46427163	46434899
16	46434929	46443317
16	47261512	47606287
16	48329437	48479754
16	48572307	48575919
16	48905387	48906630
16	49061753	49129705
16	52808565	52982107
16	53267883	53456742
16	53593276	53599175
16	54079661	54234378
16	54407804	54429858
16	54564282	54752209
16	54753168	54778907
16	55236480	55387532
16	55669396	55983590
16	56293267	56480752
16	56615185	56617026
16	56891008	56917533
16	57605916	57608026
16	57611129	57781780
16	58579005	58876037
16	59638102	59851643
16	60437021	60439301
16	60743368	60921578
16	61115741	61267738
16	63052798	63059485
16	64082446	64156691
16	65416227	65588805
16	66332595	66504972
16	68772868	68774072
16	69242664	69244660
16	69855122	70353334
16	70369770	70569723
16	70807122	71316983
16	71976344	72274347
16	72633305	73369186
16	73773098	73774855
16	74334780	74593139
16	75077705	75081857
16	75154172	75330634
16	75381762	75576971
16	76009781	76021509
16	76169443	76197724
16	76261676	76271996
16	76544108	77125562
16	77206739	77210805
16	77249657	77252475
16	77556287	77557933
16	77616289	79291806
16	79894964	79923310
16	80325303	80334014
16	80341745	80549683
16	80706129	80745371
16	80972279	81027142
16	81066033	81180727
16	81284204	81287916
16	83331762	83394668
16	83657465	83691358
16	83743546	84544608
16	84643917	84674667
16	85188737	85189801
16	85416187	85448691
16	85954876	86050314
16	86276730	90164923
17	18901	2004377
17	2320380	2327414
17	2459615	2463669
17	2608661	2686796
17	2789449	2793158
17	3018447	3159865
17	3529483	3709376
17	3725468	3883517
17	4231791	4411821
17	4549551	4894584
17	5743422	5751314
17	6093881	6147146
17	7889455	7922051
17	7933037	8090893
17	8363480	8370248
17	9257062	9265197
17	9268293	9269441
17	9560398	9590409
17	9804349	9963979
17	10886859	10895735
17	11018510	11037081
17	11217255	11261301
17	13474592	13653569
17	13881241	14128556
17	14157689	15481109
17	16116824	16120100
17	16527056	18454773
17	18562615	18747324
17	18791154	18792178
17	18822360	19265108
17	19485735	19563766
17	19655486	19662348
17	20219434	20699840
17	20703572	20705693
17	21250941	25441564
17	25806953	26177119
17	26248845	26250607
17	28471281	28474831
17	28877478	28898849
17	29552088	29725628
17	29772622	29775410
17	30221721	30537982
17	32896336	32911870
17	33539240	33618601
17	34040786	34043384
17	34285285	36757019
17	37320807	37476796
17	38748300	38850104
17	39301375	39896843
17	40701514	40707740
17	40981486	41158903
17	41425233	41470035
17	41508997	41689929
17	42185921	42374668
17	42589570	42590812
17	42717156	42903241
17	43403005	45277333
17	45511584	45764956
17	46182711	46190093
17	46602673	46836837
17	46920868	47071888
17	47456771	47628470
17	47826827	47827889
17	48594242	48755830
17	49045487	49205340
17	50518839	50781236
17	51014346	51306612
17	51849621	51856903
17	52141218	52320288
17	53029916	53036091
17	54151860	54180724
17	54760895	55079493
17	55090067	55793467
17	55820940	55825825
17	56312860	56498404
17	56642376	56794949
17	57082579	57425634
17	57775038	57778432
17	57973334	58159162
17	58880977	58884827
17	60176680	60472841
17	61227195	61444658
17	61953919	61961667
17	62118842	62273472
17	62371928	62375700
17	62722434	62941102
17	63034829	63044439
17	63095123	63104894
17	63762306	63932273
17	63956518	63957818
17	64855019	65148682
17	65389627	65550905
17	65679306	65684454
17	65980762	65985439
17	67891935	67979180
17	68027659	68214259
17	69339845	69345698
17	69477007	69485211
17	70030090	70229114
17	70849835	70879053
17	71293145	71295593
17	71299811	71305177
17	71671182	73288931
17	73293285	73456104
17	73591623	73767720
17	74204580	74395308
17	75126908	75295408
